FISCAL_QTR_YEAR_NAME,FISCAL_WEEK_YEAR_NAME,Product Code,Product,Sessions,PDP Add to Cart Units,Units Sold,Quarter_Start_Date,Week_Start_Date
FY23Q3,FY23W38,MJQK3B/A,iPad Accessories,458.0,96.0,18.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MHLM3ZM/A,iPhone Accessories,84.0,14.0,4.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MJV83B/A,iMac,1050.0,87.0,26.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MHLL3ZM/A,iPhone Accessories,5.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MHL73ZM/A,iPhone Accessories,269.0,40.0,25.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MM2Y3ZM/A,iPhone Accessories,58.0,14.0,5.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,M09E3B/A,Series 6,5.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,M09H3B/A,Series 6,31.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MC461B/B,Connectivity Accessories,4.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MD565B/B,Connectivity Accessories,50.0,10.0,9.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MD819ZM/A,Connectivity Accessories,194.0,51.0,32.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MD821ZM/A,Connectivity Accessories,1.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MD825ZM/A,Connectivity Accessories,25.0,1.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MD861ZM/A,Connectivity Accessories,3.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,ME291ZM/A,Connectivity Accessories,104.0,30.0,15.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MGN03B/A,Connectivity Accessories,45.0,1.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MGN43B/A,Connectivity Accessories,112.0,26.0,21.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MGN93B/A,MacBook Air,3396.0,313.0,83.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MGNR3B/A,Mac Mini,4.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MGNT3B/A,Mac Mini,2.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MGPD3B/A,iMac,532.0,56.0,7.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MGPH3B/A,iMac,401.0,28.0,8.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MGYN3ZM/A,AirPods Max,2176.0,299.0,48.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MHCA3LL/A,iPhone 11,1034.0,144.0,68.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MHDA3B/A,iPhone 11,2159.0,276.0,102.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MHJF3B/A,Connectivity Accessories,2053.0,554.0,290.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MHK83ZM/A,iPhone Accessories,4.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MHKF3ZM/A,iPhone Accessories,75.0,6.0,4.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MHKM3ZM/A,iPhone Accessories,7.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MHKX3ZM/A,iPhone Accessories,6.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MHLD3ZM/A,iPhone Accessories,4.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MJWP3ZM/A,Watch Accessories,1.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MHLN3ZM/A,iPhone Accessories,6.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MJYT2ZM/A,Connectivity Accessories,82.0,18.0,7.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MKN73B/A,Series 7,19.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MKN83B/A,Series 7,17.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MKN93B/A,Series 7,5.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MKQ33B/A,Watch SE (1st Gen),2.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MKQ43B/A,Watch SE (1st Gen),6.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MKQW3B/A,Watch SE (1st Gen),2.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MKR33B/A,Watch SE (1st Gen),1.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MKRY3B/A,Watch SE (1st Gen),1.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MKT03B/A,Watch SE (1st Gen),1.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MKT53B/A,Watch SE (1st Gen),3.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MKU73ZM/A,Watch Accessories,350.0,38.0,14.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MKUW3ZM/A,Watch Accessories,201.0,8.0,4.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MKN63B/A,Series 7,1.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MLL82ZM/A,Connectivity Accessories,370.0,97.0,49.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MLY23B/A,MacBook Air,1546.0,122.0,35.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MLY33B/A,MacBook Air,6120.0,614.0,132.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MLYU3B/A,Connectivity Accessories,67.0,4.0,1.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MLYV3ZM/A,Connectivity Accessories,224.0,25.0,13.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MM0A3ZM/A,Connectivity Accessories,798.0,252.0,129.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MM0D3ZM/A,iPhone Accessories,6.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MM0T3ZM/A,iPhone Accessories,191.0,14.0,7.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MM1R3ZM/A,iPhone Accessories,28.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MM2L3ZM/A,iPhone Accessories,98.0,15.0,8.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MM2U3ZM/A,iPhone Accessories,73.0,15.0,4.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MJWY3ZM/A,Connectivity Accessories,291.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MM2W3ZM/A,iPhone Accessories,106.0,14.0,3.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MLWK3ZM/A,AirPods Pro,182.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MKN33B/A,Series 7,1.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MKU63B/A,Connectivity Accessories,258.0,35.0,22.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MK0Q3B/A,Mac Accessories & Display,68.0,5.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MK0C2ZM/A,iPad Accessories,7.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MKN23B/A,Series 7,1.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MK0U3B/A,Mac Accessories & Display,124.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MK0W2ZM/A,Connectivity Accessories,83.0,6.0,2.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MK1E3B/A,MacBook Pro,24.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MK1F3B/A,MacBook Pro,49.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MK1H3B/A,MacBook Pro,28.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MK2A3B/A,Mac Accessories & Display,563.0,93.0,41.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MK2D3Z/A,Mac Accessories & Display,73.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MK2E3Z/A,Mac Accessories & Display,751.0,111.0,64.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MK2L3B/A,iPad Entry,6491.0,866.0,329.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MK2P3B/A,iPad Entry,656.0,77.0,28.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MK4E3B/A,iPad Entry,87.0,3.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MK2C3B/A,Mac Accessories & Display,171.0,22.0,6.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MK7X3B/A,iPad Mini,328.0,42.0,10.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MKN03B/A,Series 7,13.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MK7M3B/A,iPad Mini,883.0,99.0,24.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MKMX3B/A,Series 7,36.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MKJR3B/A,Series 7,8.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MKGT3B/A,MacBook Pro,40.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MKGR3B/A,MacBook Pro,161.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MKMY3B/A,Series 7,22.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MK293B/A,Mac Accessories & Display,5.0,0.0,0.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MK8F3B/A,iPad Mini,132.0,18.0,1.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MK8E3B/A,iPad Mini,127.0,9.0,1.0,2023-04-01,2023-06-17
FY23Q3,FY23W38,MK473B/A,iPad Entry,286.0,17.0,6.0,2023-04-01,2023-06-17
FY23Q3,FY23W39,MNPL3B/A,Watch SE (2nd Gen),1117.0,106.0,40.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNJP3B/A,Watch SE (2nd Gen),1.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNJT3B/A,Watch SE (2nd Gen),10641.0,891.0,266.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNK03B/A,Watch SE (2nd Gen),1798.0,203.0,58.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNK43B/A,Series 8,764.0,77.0,9.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNKU3B/A,Series 8,261.0,13.0,2.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNKX3B/A,Series 8,625.0,36.0,7.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNP13B/A,Series 8,2907.0,317.0,77.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNJM3B/A,Series 8,1088.0,60.0,9.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNP53B/A,Series 8,4291.0,317.0,97.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNP63B/A,Series 8,1.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNPY3B/A,Watch SE (2nd Gen),631.0,66.0,26.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MPPM3ZM/A,iPhone Accessories,186.0,25.0,8.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MP4A3B/A,Series 8,1.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MP7Q3ZM/A,Watch Accessories,79.0,3.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MP753ZM/A,Watch Accessories,115.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MP863ZM/A,Watch Accessories,2.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MPGK3ZM/A,Watch Accessories,5.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MPL53ZM/A,Watch Accessories,234.0,20.0,8.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MPLF3ZM/A,Watch Accessories,128.0,13.0,5.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MPNY3ZM/A,AirPods Non Pro,4457.0,550.0,199.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MPP73ZM/A,iPhone Accessories,174.0,11.0,5.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MPPA3ZM/A,iPhone Accessories,42.0,3.0,3.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MPPG3ZM/A,iPhone Accessories,194.0,9.0,3.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNJJ3B/A,Series 8,295.0,15.0,2.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNWP3B/A,Connectivity Accessories,123.0,20.0,5.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNHV3B/A,Series 8,643.0,80.0,22.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MMED3B/A,iPad Mid,168.0,7.0,3.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNGL3B/A,iPhone 13/mini/Pro/Pro Max,516.0,54.0,13.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MPPX3ZM/A,iPhone Accessories,310.0,11.0,6.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MMEL2ZM/A,Connectivity Accessories,80.0,2.0,3.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MMF93ZM/A,App-Enabled Accessories,707.0,90.0,29.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MMMP3Z/A,Mac Accessories & Display,63.0,2.0,2.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MMMQ3Z/A,Mac Accessories & Display,286.0,44.0,22.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MMMR3B/A,Mac Accessories & Display,173.0,19.0,6.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MMTN2ZM/A,Other Headsets,1189.0,311.0,156.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MMX62ZM/A,Connectivity Accessories,353.0,74.0,46.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MMXH3B/A,iPhone SE (3rd Gen),1598.0,149.0,64.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MMXK3B/A,iPhone SE (3rd Gen),1060.0,116.0,47.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MMXP3B/A,iPhone SE (3rd Gen),174.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MMYQ3B/A,Mac Accessories & Display,39.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MMYV3B/A,Mac Accessories & Display,28.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MMYW3B/A,Mac Accessories & Display,66.0,5.0,1.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MMYX3B/A,Mac Accessories & Display,92.0,7.0,2.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MN5W3ZM/A,iPhone Accessories,184.0,25.0,8.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MN6H3ZM/A,iPhone Accessories,402.0,71.0,40.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MN623ZM/A,iPhone Accessories,236.0,25.0,11.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNA63ZM/A,iPad Accessories,239.0,23.0,14.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNEP3B/A,MacBook Pro,1945.0,178.0,44.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNEQ3B/A,MacBook Pro,1366.0,165.0,38.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNFF3B/A,iPhone 13/mini/Pro/Pro Max,2925.0,363.0,130.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNFG3B/A,iPhone 13/mini/Pro/Pro Max,174.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNFH3B/A,iPhone 13/mini/Pro/Pro Max,120.0,9.0,1.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNGK3B/A,iPhone 13/mini/Pro/Pro Max,4229.0,567.0,169.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MNGM3B/A,iPhone 13/mini/Pro/Pro Max,113.0,5.0,2.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MPRW3ZM/A,iPhone Accessories,565.0,88.0,49.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MYD92B/A,MacBook Pro,2.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MPTG3ZM/A,iPhone Accessories,500.0,66.0,33.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MU8F2ZM/A,iPad Accessories,1155.0,375.0,94.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MUF82ZM/A,Connectivity Accessories,454.0,49.0,25.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MUFG2ZM/A,Connectivity Accessories,83.0,14.0,6.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MV7N2ZM/A,AirPods Non Pro,4323.0,692.0,197.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MWP02ZM/A,Connectivity Accessories,40.0,1.0,2.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MWVG2ZM/A,iPhone Accessories,54.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MWVU2ZM/A,iPhone Accessories,42.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MX0J2B/A,Connectivity Accessories,134.0,26.0,11.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MX2E2ZM/A,Watch Accessories,165.0,48.0,30.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MX3L2B/A,iPad Accessories,221.0,33.0,12.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MX4U2ZM/A,iPad Accessories,83.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MX532ZM/A,App-Enabled Accessories,754.0,88.0,24.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MX542ZM/A,App-Enabled Accessories,990.0,158.0,47.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MXGY2B/A,Apple TV,3.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MXH02B/A,Apple TV,1.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MXK22ZM/A,Connectivity Accessories,1.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MXLY2ZM/A,Connectivity Accessories,541.0,145.0,88.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MXNL2B/A,iPad Accessories,85.0,14.0,3.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MXQT2B/A,iPad Accessories,437.0,103.0,16.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MXYH2ZM/A,iPhone Accessories,1.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MXYJ2ZM/A,iPhone Accessories,4.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MXYM2ZM/A,iPhone Accessories,2.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MY1W2B/A,Connectivity Accessories,70.0,9.0,1.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MYD82B/A,MacBook Pro,5.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MME73ZM/A,AirPods Non Pro,2245.0,212.0,53.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MU7E2ZM/A,Connectivity Accessories,181.0,40.0,18.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MPT63ZM/A,iPhone Accessories,104.0,15.0,3.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MR8U2ZM/A,Connectivity Accessories,376.0,35.0,18.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MQFW3B/A,Ultra 1,672.0,104.0,21.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MPTR3ZM/A,iPhone Accessories,422.0,68.0,31.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MPU13ZM/A,iPhone Accessories,341.0,67.0,29.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MPU43ZM/A,iPhone Accessories,110.0,25.0,9.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MPU63ZM/A,iPhone Accessories,317.0,48.0,17.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MPU73ZM/A,iPhone Accessories,267.0,54.0,15.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MPV03ZD/A,iPhone 14/Plus/Pro/Pro Max,9223.0,1298.0,459.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MPW43ZD/A,iPhone 14/Plus/Pro/Pro Max,1203.0,208.0,80.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MPWW3ZD/A,iPhone 14/Plus/Pro/Pro Max,101.0,5.0,1.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MPXV3ZD/A,iPhone 14/Plus/Pro/Pro Max,3294.0,514.0,118.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MQ1F3ZD/A,iPhone 14/Plus/Pro/Pro Max,1201.0,194.0,53.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MQ1W3ZD/A,iPhone 14/Plus/Pro/Pro Max,329.0,43.0,8.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MQ2N3ZD/A,iPhone 14/Plus/Pro/Pro Max,183.0,15.0,6.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MQ4H2ZM/A,Connectivity Accessories,100.0,11.0,5.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MQ5F3ZD/A,iPhone 14/Plus/Pro/Pro Max,110.0,11.0,1.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MQ9Q3ZD/A,iPhone 14/Plus/Pro/Pro Max,1736.0,345.0,142.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MQ9X3ZD/A,iPhone 14/Plus/Pro/Pro Max,2632.0,476.0,76.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MQ052B/A,Mac Accessories & Display,116.0,17.0,8.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MQ503ZD/A,iPhone 14/Plus/Pro/Pro Max,1868.0,273.0,88.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MQ573ZD/A,iPhone 14/Plus/Pro/Pro Max,483.0,77.0,17.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MQAH3ZD/A,iPhone 14/Plus/Pro/Pro Max,578.0,86.0,16.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MQC43ZD/A,iPhone 14/Plus/Pro/Pro Max,360.0,66.0,10.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MQD83ZM/A,AirPods Pro,5786.0,935.0,305.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MQE33ZM/A,Watch Accessories,408.0,5.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MQFK3B/A,Ultra 1,1850.0,198.0,41.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MQFQ3B/A,Ultra 1,1049.0,129.0,14.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MQGH2ZM/A,Connectivity Accessories,194.0,60.0,17.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MM313ZM/A,iPhone Accessories,60.0,13.0,5.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MXNK2B/A,iPad Accessories,116.0,17.0,7.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MM9L3B/A,iPad Mid,1283.0,193.0,59.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MHNG3B/A,iPad Pro,84.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MHNJ3B/A,iPad Pro,13.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MHNN3B/A,iPad Pro,8.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MHQT3B/A,iPad Pro,9.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MHQV3B/A,iPad Pro,1.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MHR33B/A,iPad Pro,635.0,55.0,11.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MHR73B/A,iPad Pro,1.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MHW63B/A,iPad Pro,2.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MHWF3B/A,iPad Pro,1.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MHXF3ZM/A,Connectivity Accessories,313.0,17.0,8.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MHXH3ZM/A,Connectivity Accessories,1035.0,154.0,49.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MJ1L2ZM/A,Connectivity Accessories,1.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MJ1M2ZM/A,Connectivity Accessories,769.0,125.0,68.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MJ2E3B/A,HomePod,1170.0,136.0,63.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MJ4V3ZM/A,Watch Accessories,1.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MJFM3ZM/A,Other Home Accessories,2.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MJM93ZM/A,iPad Accessories,29.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MJMG3ZM/A,iPad Accessories,83.0,13.0,5.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MJMV3B/A,Mac Studio,510.0,44.0,5.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MJMW3B/A,Mac Studio,197.0,10.0,2.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MJNM3B/A,iPhone 12/mini,1086.0,98.0,24.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MJNP3B/A,iPhone 12/mini,962.0,116.0,32.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MJNQ3B/A,iPhone 12/mini,227.0,28.0,9.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MJQJ3B/A,iPad Accessories,172.0,25.0,9.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MJQK3B/A,iPad Accessories,486.0,106.0,26.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MHLN3ZM/A,iPhone Accessories,2.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MJV83B/A,iMac,1226.0,90.0,19.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MHLM3ZM/A,iPhone Accessories,96.0,5.0,4.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MHLD3ZM/A,iPhone Accessories,2.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MM173ZM/A,iPhone Accessories,45.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,M09H3B/A,Series 6,43.0,0.0,0.0,2023-04-01,2023-06-24
FY23Q3,FY23W39,MC461B/B,Connectivity Accessories,1.0,0.0,0.0,2023-04-01,2023-06-24
